year,county,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LATITUDE,LONGITUDE
2013,Kings,Adventist Medical Center,106164029,BREAST,53,,36.3256247,-119.6683912
2013,Kings,Adventist Medical Center,106164029,BLADDER,1,,36.3256247,-119.6683912
2013,Lake,Saint Helena Hospital – Clearlake,106171049,COLON,6,,38.93556,-122.6201
2013,Lake,Saint Helena Hospital – Clearlake,106171049,BREAST,6,,38.93556,-122.6201
2013,Lake,Sutter Lakeside Hospital,106171395,COLON,9,,39.10232,-122.91003
2013,Lake,Sutter Lakeside Hospital,106171395,BREAST,8,,39.10232,-122.91003
2013,Los Angeles,Alhambra Hospital Medical Center,106190017,RECTUM,6,,34.08988,-118.1449
2013,Los Angeles,Alhambra Hospital Medical Center,106190017,BREAST,25,,34.08988,-118.1449
2013,Los Angeles,Alhambra Hospital Medical Center,106190017,COLON,39,,34.08988,-118.1449
2013,Los Angeles,Alhambra Hospital Medical Center,106190017,LIVER,2,,34.08988,-118.1449
2013,Los Angeles,Alhambra Hospital Medical Center,106190017,LUNG,1,,34.08988,-118.1449
2013,Los Angeles,Alhambra Hospital Medical Center,106190017,ESOPHAGUS,1,,34.08988,-118.1449
2013,Los Angeles,Alhambra Hospital Medical Center,106190017,STOMACH,10,,34.08988,-118.1449
2013,Los Angeles,Antelope Valley Hospital,106190034,RECTUM,12,,34.68928,-118.15767
2013,Los Angeles,Antelope Valley Hospital,106190034,COLON,62,,34.68928,-118.15767
2013,Los Angeles,Antelope Valley Hospital,106190034,PROSTATE,38,,34.68928,-118.15767
2013,Los Angeles,Antelope Valley Hospital,106190034,PANCREAS,1,,34.68928,-118.15767
2013,Los Angeles,Antelope Valley Hospital,106190034,BREAST,122,,34.68928,-118.15767
2013,Los Angeles,Antelope Valley Hospital,106190034,STOMACH,3,,34.68928,-118.15767
2013,Los Angeles,Antelope Valley Hospital,106190034,LUNG,10,,34.68928,-118.15767
2013,Los Angeles,Antelope Valley Hospital,106190034,BRAIN,8,,34.68928,-118.15767
2013,Los Angeles,Antelope Valley Hospital,106190034,BLADDER,1,,34.68928,-118.15767
2013,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,COLON,7,,33.7802376,-118.1866412
2013,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,BRAIN,3,,33.7802376,-118.1866412
2013,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,ESOPHAGUS,1,,33.7802376,-118.1866412
2013,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,LUNG,5,,33.7802376,-118.1866412
2013,Los Angeles,Saint Mary Medical Center – Long Beach,106190053,BREAST,12,,33.7802376,-118.1866412
2013,Los Angeles,Bellflower Medical Center,106190066,BREAST,4,,33.87466,-118.13052
2013,Los Angeles,Bellflower Medical Center,106190066,COLON,2,,33.87466,-118.13052
2013,Los Angeles,Beverly Hospital,106190081,PROSTATE,2,,34.01614,-118.10132
2013,Los Angeles,Beverly Hospital,106190081,STOMACH,1,,34.01614,-118.10132
2013,Los Angeles,Beverly Hospital,106190081,BRAIN,2,,34.01614,-118.10132
2013,Los Angeles,Beverly Hospital,106190081,LUNG,1,,34.01614,-118.10132
2013,Los Angeles,Beverly Hospital,106190081,COLON,16,,34.01614,-118.10132
2013,Los Angeles,Beverly Hospital,106190081,RECTUM,2,,34.01614,-118.10132
2013,Los Angeles,Beverly Hospital,106190081,BREAST,25,,34.01614,-118.10132
2013,Los Angeles,Southern California Hospital At Culver City,106190110,BREAST,7,,34.02328,-118.39724
2013,Los Angeles,Southern California Hospital At Culver City,106190110,BRAIN,1,,34.02328,-118.39724
2013,Los Angeles,Southern California Hospital At Culver City,106190110,LUNG,6,,34.02328,-118.39724
2013,Los Angeles,Southern California Hospital At Culver City,106190110,STOMACH,2,,34.02328,-118.39724
2013,Los Angeles,Southern California Hospital At Culver City,106190110,COLON,9,,34.02328,-118.39724
2013,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,RECTUM,8,,34.03721,-118.26551
2013,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,BRAIN,4,,34.03721,-118.26551
2013,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,STOMACH,4,,34.03721,-118.26551
2013,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,PROSTATE,3,,34.03721,-118.26551
2013,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,PANCREAS,2,,34.03721,-118.26551
2013,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,COLON,10,,34.03721,-118.26551
2013,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,BREAST,71,,34.03721,-118.26551
2013,Los Angeles,California Hospital Medical Center – Los Angeles,106190125,LUNG,1,,34.03721,-118.26551
2013,Los Angeles,Centinela Hospital Medical Center,106190148,STOMACH,3,,33.94917,-118.34788
2013,Los Angeles,Centinela Hospital Medical Center,106190148,BREAST,14,,33.94917,-118.34788
2013,Los Angeles,Centinela Hospital Medical Center,106190148,RECTUM,1,,33.94917,-118.34788
2013,Los Angeles,Centinela Hospital Medical Center,106190148,LUNG,7,,33.94917,-118.34788
2013,Los Angeles,Centinela Hospital Medical Center,106190148,BRAIN,6,,33.94917,-118.34788
2013,Los Angeles,Centinela Hospital Medical Center,106190148,COLON,16,,33.94917,-118.34788
2013,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,PROSTATE,2,,33.83352,-118.08169
2013,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,COLON,4,,33.83352,-118.08169
2013,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,BREAST,4,,33.83352,-118.08169
2013,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,PANCREAS,1,,33.83352,-118.08169
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,PANCREAS,9,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,RECTUM,26,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,PROSTATE,398,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,BLADDER,40,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,COLON,56,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,LUNG,40,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,BRAIN,45,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,STOMACH,29,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,LIVER,56,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,ESOPHAGUS,9,,34.13216,-117.97152
2013,Los Angeles,City of Hope Helford Clinical Research Hospital,106190176,BREAST,437,,34.13216,-117.97152
2013,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,BREAST,3,,33.98929,-118.22466
2013,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,COLON,3,,33.98929,-118.22466
2013,Los Angeles,Community and Mission Hospital of Huntington Park – Slauson,106190197,STOMACH,2,,33.98929,-118.22466
2013,Los Angeles,Los Angeles Community Hospital,106190198,COLON,2,,34.01897,-118.1875
2013,Los Angeles,Los Angeles Community Hospital,106190198,BREAST,1,,34.01897,-118.1875
2013,Los Angeles,San Gabriel Valley Medical Center,106190200,BREAST,62,,34.1024,-118.10503
2013,Los Angeles,San Gabriel Valley Medical Center,106190200,LUNG,1,,34.1024,-118.10503
2013,Los Angeles,San Gabriel Valley Medical Center,106190200,COLON,20,,34.1024,-118.10503
2013,Los Angeles,San Gabriel Valley Medical Center,106190200,BRAIN,8,,34.1024,-118.10503
2013,Los Angeles,San Gabriel Valley Medical Center,106190200,STOMACH,6,,34.1024,-118.10503
2013,Los Angeles,San Gabriel Valley Medical Center,106190200,RECTUM,9,,34.1024,-118.10503
2013,Los Angeles,Lakewood Regional Medical Center,106190240,BREAST,20,,33.86016,-118.14837
2013,Los Angeles,Lakewood Regional Medical Center,106190240,STOMACH,6,,33.86016,-118.14837
2013,Los Angeles,Lakewood Regional Medical Center,106190240,PROSTATE,2,,33.86016,-118.14837
2013,Los Angeles,Lakewood Regional Medical Center,106190240,LUNG,5,,33.86016,-118.14837
2013,Los Angeles,Lakewood Regional Medical Center,106190240,ESOPHAGUS,1,,33.86016,-118.14837
2013,Los Angeles,Lakewood Regional Medical Center,106190240,COLON,22,,33.86016,-118.14837
2013,Los Angeles,Lakewood Regional Medical Center,106190240,BRAIN,5,,33.86016,-118.14837
2013,Los Angeles,PIH Hospital – Downey,106190243,LUNG,2,,33.93515,-118.13196
2013,Los Angeles,PIH Hospital – Downey,106190243,STOMACH,5,,33.93515,-118.13196
2013,Los Angeles,PIH Hospital – Downey,106190243,BREAST,63,,33.93515,-118.13196
2013,Los Angeles,PIH Hospital – Downey,106190243,RECTUM,3,,33.93515,-118.13196
2013,Los Angeles,PIH Hospital – Downey,106190243,PROSTATE,8,,33.93515,-118.13196
2013,Los Angeles,PIH Hospital – Downey,106190243,COLON,30,,33.93515,-118.13196
2013,Los Angeles,PIH Hospital – Downey,106190243,BRAIN,6,,33.93515,-118.13196
2013,Los Angeles,East Los Angeles Doctors Hospital,106190256,BREAST,1,,34.02383,-118.18377
2013,Los Angeles,East Los Angeles Doctors Hospital,106190256,COLON,4,,34.02383,-118.18377
2013,Los Angeles,Encino Hospital Medical Center,106190280,COLON,1,,34.15686,-118.48662
2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,106190298,BRAIN,3,,34.13384,-117.87244
2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,106190298,RECTUM,2,,34.13384,-117.87244
2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,106190298,BREAST,54,,34.13384,-117.87244
2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,106190298,COLON,14,,34.13384,-117.87244
2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,106190298,LUNG,2,,34.13384,-117.87244
2013,Los Angeles,Foothill Presbyterian Hospital – Johnston Memorial,106190298,STOMACH,1,,34.13384,-117.87244
2013,Los Angeles,Pacific Alliance Medical Center,106190307,BREAST,10,,34.06464,-118.23905
2013,Los Angeles,Pacific Alliance Medical Center,106190307,COLON,6,,34.06464,-118.23905
2013,Los Angeles,Pacific Alliance Medical Center,106190307,PROSTATE,1,,34.06464,-118.23905
2013,Los Angeles,Pacific Alliance Medical Center,106190307,BRAIN,2,,34.06464,-118.23905
2013,Los Angeles,Pacific Alliance Medical Center,106190307,STOMACH,3,,34.06464,-118.23905
2013,Los Angeles,Pacific Alliance Medical Center,106190307,RECTUM,1,,34.06464,-118.23905
2013,Los Angeles,Garfield Medical Center,106190315,BRAIN,7,,34.06826,-118.12302
2013,Los Angeles,Garfield Medical Center,106190315,RECTUM,5,,34.06826,-118.12302
2013,Los Angeles,Garfield Medical Center,106190315,LIVER,1,,34.06826,-118.12302
2013,Los Angeles,Garfield Medical Center,106190315,BREAST,48,,34.06826,-118.12302
2013,Los Angeles,Garfield Medical Center,106190315,STOMACH,6,,34.06826,-118.12302
2013,Los Angeles,Garfield Medical Center,106190315,COLON,33,,34.06826,-118.12302
2013,Los Angeles,Garfield Medical Center,106190315,LUNG,19,,34.06826,-118.12302
2013,Los Angeles,Garfield Medical Center,106190315,BLADDER,1,,34.06826,-118.12302
2013,Los Angeles,Garfield Medical Center,106190315,PROSTATE,7,,34.06826,-118.12302
2013,Los Angeles,Glendale Adventist Medical Center,106190323,PROSTATE,19,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,STOMACH,4,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,RECTUM,8,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,PANCREAS,3,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,LUNG,4,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,LIVER,1,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,BREAST,77,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,COLON,26,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,ESOPHAGUS,1,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,BRAIN,11,,34.14951,-118.23109
2013,Los Angeles,Glendale Adventist Medical Center,106190323,BLADDER,1,,34.14951,-118.23109
2013,Los Angeles,Glendora Community Hospital,106190328,COLON,1,,34.12867,-117.86609
2013,Los Angeles,Glendora Community Hospital,106190328,BREAST,1,,34.12867,-117.86609
2013,Los Angeles,Greater El Monte Community Hospital,106190352,RECTUM,1,,34.04827,-118.04257
2013,Los Angeles,Greater El Monte Community Hospital,106190352,BREAST,3,,34.04827,-118.04257
2013,Los Angeles,Greater El Monte Community Hospital,106190352,COLON,1,,34.04827,-118.04257
2013,Los Angeles,Southern California Hospital at Hollywood,106190380,BREAST,2,,34.09628,-118.32501
2013,Los Angeles,Hollywood Presbyterian Medical Center,106190382,STOMACH,6,,34.09557,-118.29163
2013,Los Angeles,Hollywood Presbyterian Medical Center,106190382,RECTUM,6,,34.09557,-118.29163
2013,Los Angeles,Hollywood Presbyterian Medical Center,106190382,BREAST,64,,34.09557,-118.29163
2013,Los Angeles,Hollywood Presbyterian Medical Center,106190382,LUNG,1,,34.09557,-118.29163
2013,Los Angeles,Hollywood Presbyterian Medical Center,106190382,BRAIN,1,,34.09557,-118.29163
2013,Los Angeles,Hollywood Presbyterian Medical Center,106190382,COLON,22,,34.09557,-118.29163
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,ESOPHAGUS,2,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,BREAST,84,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,BLADDER,1,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,RECTUM,10,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,STOMACH,11,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,PANCREAS,3,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,LUNG,20,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,LIVER,6,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,COLON,51,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,BRAIN,7,,34.2791,-118.45951
2013,Los Angeles,Providence Holy Cross Medical Center,106190385,PROSTATE,10,,34.2791,-118.45951
2013,Los Angeles,Good Samaritan Hospital – Los Angeles,106190392,STOMACH,5,,34.05324,-118.26522
2013,Los Angeles,Good Samaritan Hospital – Los Angeles,106190392,RECTUM,5,,34.05324,-118.26522
2013,Los Angeles,Good Samaritan Hospital – Los Angeles,106190392,PROSTATE,1,,34.05324,-118.26522
2013,Los Angeles,Good Samaritan Hospital – Los Angeles,106190392,PANCREAS,8,,34.05324,-118.26522
2013,Los Angeles,Good Samaritan Hospital – Los Angeles,106190392,BREAST,32,,34.05324,-118.26522
2013,Los Angeles,Good Samaritan Hospital – Los Angeles,106190392,BRAIN,8,,34.05324,-118.26522
2013,Los Angeles,Good Samaritan Hospital – Los Angeles,106190392,LUNG,5,,34.05324,-118.26522
2013,Los Angeles,Good Samaritan Hospital – Los Angeles,106190392,COLON,14,,34.05324,-118.26522
2013,Los Angeles,Good Samaritan Hospital – Los Angeles,106190392,LIVER,12,,34.05324,-118.26522
2013,Los Angeles,Huntington Memorial Hospital,106190400,STOMACH,12,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,RECTUM,18,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,PROSTATE,122,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,PANCREAS,16,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,LIVER,8,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,ESOPHAGUS,1,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,COLON,61,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,BREAST,145,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,LUNG,25,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,BRAIN,27,,34.13565,-118.1518
2013,Los Angeles,Huntington Memorial Hospital,106190400,BLADDER,6,,34.13565,-118.1518
2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,106190413,LUNG,6,,34.08993,-117.89264
2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,106190413,COLON,31,,34.08993,-117.89264
2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,106190413,STOMACH,2,,34.08993,-117.89264
2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,106190413,RECTUM,3,,34.08993,-117.89264
2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,106190413,BRAIN,3,,34.08993,-117.89264
2013,Los Angeles,Citrus Valley Medical Center – Inter Community Campus,106190413,BREAST,36,,34.08993,-117.89264
2013,Los Angeles,Torrance Memorial Medical Center,106190422,STOMACH,13,,33.81258,-118.34388
2013,Los Angeles,Torrance Memorial Medical Center,106190422,RECTUM,23,,33.81258,-118.34388
2013,Los Angeles,Torrance Memorial Medical Center,106190422,PROSTATE,63,,33.81258,-118.34388
2013,Los Angeles,Torrance Memorial Medical Center,106190422,LIVER,2,,33.81258,-118.34388
2013,Los Angeles,Torrance Memorial Medical Center,106190422,ESOPHAGUS,12,,33.81258,-118.34388
2013,Los Angeles,Torrance Memorial Medical Center,106190422,COLON,81,,33.81258,-118.34388
2013,Los Angeles,Torrance Memorial Medical Center,106190422,BREAST,286,,33.81258,-118.34388
2013,Los Angeles,Torrance Memorial Medical Center,106190422,BRAIN,3,,33.81258,-118.34388
2013,Los Angeles,Torrance Memorial Medical Center,106190422,BLADDER,7,,33.81258,-118.34388
2013,Los Angeles,Torrance Memorial Medical Center,106190422,LUNG,37,,33.81258,-118.34388
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,LUNG,48,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,LIVER,68,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,ESOPHAGUS,1,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,COLON,50,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,BRAIN,44,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,BREAST,238,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,BLADDER,25,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,PANCREAS,23,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,STOMACH,12,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,RECTUM,27,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – Sunset,106190429,PROSTATE,72,,34.09823,-118.29545
2013,Los Angeles,Kaiser Foundation Hospital – South Bay,106190431,STOMACH,12,,33.789,-118.29415
2013,Los Angeles,Kaiser Foundation Hospital – South Bay,106190431,RECTUM,6,,33.789,-118.29415
